,index,date,max_air_temp,min_air_temp,irad_amt,PET,av_temp,prcp_amt,remaining,amount
0,0.0,2010-01-01,-3.5,-7.9,4.119000000000001,-0.0187617126496616,-5.7,,,
1,4.0,2010-01-02,5.0,-6.3,5.422000000000001,0.1534728006246746,-0.6499999999999999,2.9,2.7465271993753255,
2,8.0,2010-01-03,-0.2,-5.3,13.469999999999995,0.1972117386777719,-2.75,0.0,-0.1972117386777719,
3,12.0,2010-01-04,-5.7,-7.5,4.072000000000002,-0.0423945861530453,-6.6,0.5,0.5423945861530453,
4,16.0,2010-01-05,3.0,-6.3,11.089,0.2417240369599166,-1.65,1.6,1.3582759630400836,
5,21.0,2010-01-06,-1.0,-6.4,8.368000000000002,0.0707860489328475,-3.7,0.1,0.029213951067152508,
6,26.0,2010-01-07,-8.6,-10.2,15.038000000000002,-0.4305517959396147,-9.399999999999999,1.7,2.1305517959396147,
7,30.0,2010-01-08,-7.0,-9.4,16.629999999999995,-0.346277980218636,-8.2,0.0,0.346277980218636,
8,35.0,2010-01-09,-2.0,-9.1,8.722999999999999,-0.0312184409161894,-5.55,0.0,0.0312184409161894,
9,40.0,2010-01-10,-1.6,-8.6,7.697000000000002,-0.0050084591358667,-5.1,0.0,0.0050084591358667,
10,45.0,2010-01-11,3.5,2.9,2.7640000000000007,0.1474804789172306,3.2,0.0,-0.1474804789172306,
11,49.0,2010-01-12,2.9,2.0,4.138000000000001,0.2005992972410203,2.45,5.3,5.099400702758979,
12,53.0,2010-01-13,2.8,0.7,1.3590000000000002,0.0596905908381051,1.75,0.1,0.040309409161894905,
13,58.0,2010-01-14,0.4,-1.6,2.6890000000000005,0.0769885476314419,-0.6000000000000001,0.5,0.4230114523685581,
14,63.0,2010-01-15,4.3,2.3,12.852000000000002,0.6941150442477879,3.3,4.5,3.8058849557522123,
15,68.0,2010-01-16,7.3,5.2,5.0200000000000005,0.3674843831337845,6.25,12.0,11.632515616866215,
16,72.0,2010-01-17,6.6,2.3,7.970000000000003,0.4900865434669444,4.449999999999999,13.3,12.809913456533057,
17,76.0,2010-01-18,8.4,5.8,11.387999999999998,0.8966345653305569,7.1,6.5,5.603365434669443,
18,80.0,2010-01-19,4.2,1.6,2.258999999999999,0.1161250650702758,2.9000000000000004,0.2,0.08387493492972421,
19,85.0,2010-01-20,4.4,3.3,1.85,0.106536309213951,3.85,1.7,1.5934636907860489,
20,89.0,2010-01-21,3.7,1.6,6.697,0.3333683628318584,2.6500000000000004,5.6,5.266631637168142,
21,93.0,2010-01-22,7.1,5.2,9.294999999999996,0.6743834591358666,6.15,27.3,26.625616540864133,
22,97.0,2010-01-23,3.0,0.6,33.148,1.466725663716814,1.8,0.0,-1.466725663716814,
23,101.0,2010-01-24,2.8,0.4,3.2019999999999995,0.1375143154606975,1.5999999999999999,1.4,1.2624856845393024,
24,105.0,2010-01-25,3.6,-1.0,2.247000000000001,0.092114133263925,1.3,0.1,0.007885866736075012,
25,109.0,2010-01-26,2.8,0.5,20.066000000000003,0.8682906038521604,1.65,0.0,-0.8682906038521604,
26,113.0,2010-01-27,8.1,4.7,6.860000000000001,0.5088755856324833,6.4,2.9,2.3911244143675168,
27,117.0,2010-01-28,6.4,4.7,4.171000000000002,0.286335567412806,5.550000000000001,3.2,2.9136644325871943,
28,121.0,2010-01-29,6.1,1.1,11.524,0.6448880791254555,3.5999999999999996,0.3,-0.34488807912545555,
29,125.0,2010-01-30,-0.3,-3.7,13.530999999999995,0.2641397709526287,-2.0,0.0,-0.2641397709526287,
30,129.0,2010-01-31,2.3,-1.3,15.099000000000002,0.5403728526808955,0.4999999999999999,0.0,-0.5403728526808955,
31,133.0,2010-02-01,2.7,-0.5,8.020999999999997,0.3183764966163455,1.1,0.3,-0.018376496616345495,
32,135.0,2010-02-02,5.9,2.8,9.573000000000002,0.5824280973451328,4.35,22.3,21.717571902654868,
33,137.0,2010-02-03,-0.4,-4.9,4.390000000000002,0.0671297501301405,-2.6500000000000004,0.3,0.2328702498698595,
34,139.0,2010-02-04,4.3,1.8,17.613000000000003,0.9225966293597088,3.05,4.9,3.9774033706402916,
35,141.0,2010-02-05,7.3,5.1,8.766999999999998,0.6389276418532013,6.199999999999999,2.6,1.9610723581467988,
36,143.0,2010-02-06,4.7,3.6,11.457999999999997,0.6822013274336282,4.15,4.4,3.717798672566372,
37,145.0,2010-02-07,5.3,4.1,5.611000000000001,0.3541560385216034,4.699999999999999,0.0,-0.3541560385216034,
38,147.0,2010-02-08,4.3,2.3,9.135,0.493366085372202,3.3,0.0,-0.493366085372202,
39,149.0,2010-02-09,3.0,1.3,14.61,0.6797338625715773,2.15,0.0,-0.6797338625715773,
40,151.0,2010-02-10,-0.2,-5.3,23.641,0.3461234383133784,-2.75,0.2,-0.14612343831337837,
41,154.0,2010-02-11,-1.1,-5.1,20.145,0.2490597345132743,-3.0999999999999996,0.0,-0.2490597345132743,
42,156.0,2010-02-12,2.8,-0.2,21.266,0.8717842269651223,1.2999999999999998,0.0,-0.8717842269651223,
43,158.0,2010-02-13,2.5,-1.3,19.699000000000005,0.7178188443519002,0.6,0.0,-0.7178188443519002,
44,160.0,2010-02-14,3.1,-1.6,7.938000000000001,0.2970035137948985,0.75,1.5,1.2029964862051015,
45,162.0,2010-02-15,5.9,4.4,8.101999999999999,0.5351073659552316,5.15,3.9,3.3648926340447685,
46,164.0,2010-02-16,1.8,-1.2,13.61,0.4693714211348256,0.30000000000000004,1.2,0.7306285788651743,
47,165.0,2010-02-17,1.3,-1.5,18.86199999999999,0.601404216553878,-0.09999999999999998,13.0,12.398595783446122,
48,170.0,2010-02-18,-0.6,-4.5,26.54,0.423106454971369,-2.55,0.0,-0.423106454971369,
49,172.0,2010-02-19,-1.5,-3.8,27.53400000000001,0.4210365694950547,-2.65,0.0,-0.4210365694950547,
50,174.0,2010-02-20,-2.6,-5.5,23.985,0.1482675039042165,-4.05,0.0,-0.1482675039042165,
51,176.0,2010-02-21,0.5,-2.8,16.432999999999993,0.4116804398750649,-1.15,0.5,0.08831956012493508,
52,178.0,2010-02-22,-1.4,-4.3,28.595999999999997,0.4000611660593441,-2.8499999999999996,0.0,-0.4000611660593441,
53,180.0,2010-02-23,-1.0,-4.8,23.444000000000013,0.3203565851119211,-2.9,0.0,-0.3203565851119211,
54,183.0,2010-02-24,2.4,0.7,30.071,1.2816570145757418,1.5499999999999998,1.6,0.3183429854242583,
55,185.0,2010-02-25,3.9,2.0,3.2749999999999995,0.1694185970848516,2.95,16.0,15.830581402915149,
56,187.0,2010-02-26,3.7,2.8,9.091999999999995,0.4880856324830816,3.25,18.5,18.01191436751692,
57,189.0,2010-02-27,3.5,1.4,22.365999999999996,1.0842445340968243,2.45,6.7,5.615755465903176,
58,191.0,2010-02-28,2.8,0.7,9.426999999999998,0.4140568063508588,1.75,0.0,-0.4140568063508588,
59,193.0,2010-03-01,0.2,-3.2,21.273,0.484483992712129,-1.5,0.1,-0.38448399271212896,
60,196.0,2010-03-02,0.3,-6.9,18.445,0.2040376106194689,-3.3000000000000003,6.2,5.995962389380531,
61,198.0,2010-03-03,2.7,-2.0,14.617,0.5088557391983342,0.3500000000000001,0.0,-0.5088557391983342,
62,200.0,2010-03-04,0.2,-4.2,24.911999999999992,0.486309213951067,-2.0,0.0,-0.486309213951067,
63,203.0,2010-03-05,4.0,-3.0,12.980999999999998,0.4645724882873503,0.5,0.0,-0.4645724882873503,
64,205.0,2010-03-06,5.9,1.0,17.673,0.9717390031233732,3.45,0.1,-0.8717390031233733,
65,207.0,2010-03-07,5.9,1.8,16.964999999999993,0.9769667490890156,3.85,0.0,-0.9769667490890156,
66,209.0,2010-03-08,1.1,-3.4,15.844999999999995,0.3969498308172826,-1.15,0.0,-0.3969498308172826,
67,212.0,2010-03-09,4.3,2.4,14.38,0.7813183237896929,3.3499999999999996,0.1,-0.6813183237896929,
68,214.0,2010-03-10,1.3,-3.4,27.206000000000014,0.6992692608016662,-1.0499999999999998,0.0,-0.6992692608016662,
69,216.0,2010-03-11,0.2,-4.3,8.107000000000001,0.1556197943779282,-2.05,0.0,-0.1556197943779282,
70,218.0,2010-03-12,6.8,-1.0,20.35199999999999,1.04620510150963,2.9,1.1,0.05379489849037,
71,220.0,2010-03-13,7.0,-1.1,17.967999999999996,0.9295002602811034,2.95,1.1,0.17049973971889665,
72,222.0,2010-03-14,8.5,5.6,16.993,1.332415733992712,7.05,0.1,-1.232415733992712,
73,224.0,2010-03-15,8.0,6.4,11.891999999999998,0.9440551795939612,7.2,0.2,-0.7440551795939612,
74,226.0,2010-03-16,7.0,5.3,14.035999999999996,1.018358927641853,6.15,0.9,-0.11835892764185296,
75,228.0,2010-03-17,9.2,5.6,20.323999999999995,1.6398854763144193,7.3999999999999995,4.2,2.5601145236855807,
76,230.0,2010-03-18,9.7,7.8,10.889999999999995,0.974346043727225,8.75,0.2,-0.7743460437272249,
77,232.0,2010-03-19,10.3,7.3,23.81,2.1380661114003123,8.8,3.3,1.1619338885996875,
78,234.0,2010-03-20,7.2,3.9,22.548,1.5479008328995318,5.55,3.5,1.9520991671004682,
79,236.0,2010-03-21,7.7,0.7,20.652,1.2363248308172825,4.2,0.1,-1.1363248308172824,
80,238.0,2010-03-22,9.3,5.7,15.975000000000003,1.299372071837585,7.5,1.3,0.0006279281624150812,
81,240.0,2010-03-23,7.0,2.6,15.087999999999996,0.9621447162935972,4.8,5.2,4.237855283706403,
82,242.0,2010-03-24,9.1,5.9,6.771,0.550738547631442,7.5,4.8,4.2492614523685575,
83,244.0,2010-03-25,7.4,2.9,8.181,0.5403250260281103,5.15,8.6,8.05967497397189,
84,246.0,2010-03-26,8.4,5.5,3.927000000000001,0.3053595132743363,6.95,18.4,18.094640486725662,
85,248.0,2010-03-27,7.9,5.0,22.820000000000007,1.700214731910464,6.45,28.8,27.099785268089537,
86,250.0,2010-03-28,7.1,5.4,17.529,1.283193974492452,6.25,0.8,-0.48319397449245205,
87,252.0,2010-03-29,5.7,2.7,11.647,0.697243623112962,4.2,0.5,-0.19724362311296195,
88,254.0,2010-03-30,3.0,1.6,4.55,0.2161309213951067,2.3,22.1,21.883869078604896,
89,256.0,2010-03-31,3.1,1.5,15.532999999999996,0.7378377147319103,2.3,29.0,28.26216228526809,
90,258.0,2010-04-01,5.8,3.4,49.903000000000006,3.117313899010932,4.6,0.8,-2.317313899010932,
91,262.0,2010-04-02,6.3,-1.3,48.66300000000001,2.3748861270171795,2.5,,,
92,266.0,2010-04-03,7.2,3.7,30.01699999999999,2.04110912285268,5.45,,,
93,270.0,2010-04-04,5.5,4.0,52.094,3.305026678813117,4.75,,,
94,274.0,2010-04-05,9.4,5.2,19.432,1.5552680895366997,7.300000000000001,,,
95,278.0,2010-04-06,9.2,8.4,11.239999999999997,1.009318063508589,8.8,,,
96,282.0,2010-04-07,8.4,2.2,52.47600000000001,3.517066631962521,5.300000000000001,,,
97,286.0,2010-04-08,9.9,6.6,19.60200000000001,1.690047501301407,8.25,,,
98,290.0,2010-04-09,10.0,3.7,38.788,2.9908758459135867,6.85,,,
99,294.0,2010-04-10,11.9,2.4,57.20300000000002,4.522491215512756,7.15,,,
100,298.0,2010-04-11,12.8,2.6,62.06399999999999,5.128922436231129,7.7,,,
101,302.0,2010-04-12,10.8,3.1,58.91199999999999,4.580937011972929,6.95,,,
102,306.0,2010-04-13,10.8,6.5,28.954,2.571721108797502,8.65,,,
103,310.0,2010-04-14,8.3,1.5,56.85099999999999,3.6623171525247264,4.9,,,
104,314.0,2010-04-15,8.9,2.2,41.63699999999999,2.858344286829776,5.550000000000001,,,
105,318.0,2010-04-16,9.5,0.6,64.03299999999999,4.187478201457574,5.05,,,
106,322.0,2010-04-17,8.9,4.6,40.077999999999975,3.064266657990628,6.75,,,
107,326.0,2010-04-18,9.4,4.9,46.81799999999999,3.7014491150442472,7.15,,,
108,330.0,2010-04-19,6.8,-1.1,64.53600000000003,3.2965096304008346,2.8499999999999996,,,
109,334.0,2010-04-20,7.3,4.9,68.35800000000002,4.937362051015098,6.1,,,
110,338.0,2010-04-21,6.2,0.6,72.91299999999998,3.985353982300885,3.4,,,
111,342.0,2010-04-22,8.4,-1.5,64.058,3.522189614783967,3.45,,,
112,346.0,2010-04-23,11.0,5.1,27.641,2.347182782404998,8.05,,,
113,350.0,2010-04-24,12.7,8.0,44.63999999999999,4.458771473191045,10.35,,,
114,354.0,2010-04-25,11.6,9.9,27.42599999999999,2.8107723841749084,10.75,,,
115,358.0,2010-04-26,11.5,7.5,36.28800000000001,3.4238417490890174,9.5,,,
116,362.0,2010-04-27,12.0,6.7,28.124,2.626102290473712,9.35,,,
117,366.0,2010-04-28,12.6,9.4,49.761,5.180739198334201,11.0,,,
118,370.0,2010-04-29,12.6,9.2,47.87899999999999,4.953644586153044,10.899999999999999,,,
119,374.0,2010-04-30,10.3,7.3,65.63199999999999,5.8935554398750645,8.8,,,
120,378.0,2010-05-01,12.4,6.8,34.662000000000006,3.2929802186361274,9.6,,,
121,380.0,2010-05-02,7.6,4.2,39.087,2.772308042686101,5.9,0.2,-2.572308042686101,
122,382.0,2010-05-03,7.4,-1.5,60.608000000000025,3.135304528891204,2.95,1.7,-1.4353045288912039,
123,384.0,2010-05-04,9.5,4.9,56.63000000000001,4.495614263404478,7.2,1.7,-2.7956142634044774,
124,387.0,2010-05-05,10.9,8.6,46.28199999999998,4.4420842009370105,9.75,0.1,-4.342084200937011,
125,389.0,2010-05-06,11.7,8.9,44.31800000000001,4.412190265486728,10.3,1.0,-3.4121902654867284,
126,391.0,2010-05-07,9.7,3.3,62.359000000000016,4.666374934929726,6.5,0.4,-4.2663749349297255,
127,393.0,2010-05-08,10.2,-0.8,71.36800000000004,4.504617386777722,4.699999999999999,0.4,-4.104617386777722,
128,395.0,2010-05-09,9.0,0.7,60.44699999999997,3.87430342269651,4.85,0.0,-3.87430342269651,
129,397.0,2010-05-10,9.7,4.9,39.727,3.1796076262363364,7.3,0.0,-3.1796076262363364,
130,399.0,2010-05-11,6.7,-1.2,75.04200000000004,3.784327824049976,2.75,0.0,-3.784327824049976,
131,401.0,2010-05-12,9.1,2.7,55.47900000000001,3.934936881832381,5.9,0.0,-3.934936881832381,
132,403.0,2010-05-13,10.1,2.1,46.99600000000001,3.394427381572099,6.1,0.0,-3.394427381572099,
133,405.0,2010-05-14,9.8,4.4,64.446,5.074157990629881,7.1000000000000005,3.9,-1.174157990629881,
134,407.0,2010-05-15,10.1,5.6,75.93399999999998,6.349244534096823,7.85,1.2,-5.149244534096823,
135,409.0,2010-05-16,9.5,7.3,66.334,5.783938053097345,8.4,3.1,-2.683938053097345,
136,411.0,2010-05-17,10.8,6.9,82.67499999999997,7.450863807912545,8.850000000000001,1.0,-6.450863807912545,
137,413.0,2010-05-18,14.8,3.9,66.13300000000001,6.175224817803229,9.35,0.0,-6.175224817803229,
138,415.0,2010-05-19,13.3,10.0,36.51500000000001,3.9561084721499222,11.65,7.8,3.8438915278500776,
139,417.0,2010-05-20,15.5,10.9,36.68900000000001,4.345001301405519,13.2,2.0,-2.345001301405519,
140,419.0,2010-05-21,17.5,11.7,62.25299999999997,7.939606975533574,14.6,9.8,1.8603930244664264,
141,421.0,2010-05-22,20.1,8.9,83.80799999999999,10.634148880791251,14.5,0.0,-10.634148880791251,
142,423.0,2010-05-23,17.5,10.8,72.73400000000001,9.063353071317025,14.15,1.1,-7.963353071317025,
143,425.0,2010-05-24,14.3,11.4,97.16600000000004,11.285873893805311,12.850000000000001,0.0,-11.285873893805311,
144,427.0,2010-05-25,12.4,5.7,85.34299999999999,7.802376041124414,9.05,0.0,-7.802376041124414,
145,429.0,2010-05-26,12.3,5.3,81.82100000000001,7.347278761061948,8.8,0.5,-6.847278761061948,
146,431.0,2010-05-27,10.1,4.6,55.83099999999997,4.486679138469545,7.35,0.1,-4.386679138469545,
147,433.0,2010-05-28,10.8,3.5,73.308,5.795758719416972,7.15,2.7,-3.0957587194169722,
148,435.0,2010-05-29,12.3,7.3,32.30999999999998,3.111582509109837,9.8,0.5,-2.611582509109837,
149,437.0,2010-05-30,11.4,8.6,61.13599999999999,5.967204580947422,10.0,2.2,-3.767204580947422,
150,439.0,2010-05-31,15.4,3.6,75.16999999999997,7.092432326913063,9.5,0.0,-7.092432326913063,
151,441.0,2010-06-01,13.0,10.3,29.158999999999995,3.159144651223321,11.65,8.1,4.940855348776679,
152,445.0,2010-06-02,15.4,9.4,78.68100000000004,8.908442217595008,12.4,0.3,-8.608442217595007,
153,449.0,2010-06-03,18.4,6.8,69.36900000000003,7.944393545028635,12.6,0.0,-7.944393545028635,
154,453.0,2010-06-04,19.2,12.5,71.53599999999997,9.705398230088491,15.85,0.3,-9.40539823008849,
155,457.0,2010-06-05,16.8,8.9,82.403,9.571144911504426,12.850000000000001,0.0,-9.571144911504426,
156,461.0,2010-06-06,15.7,11.3,50.387999999999984,6.065707964601767,13.5,0.3,-5.765707964601767,
157,465.0,2010-06-07,14.5,8.8,63.518000000000015,6.881667751171267,11.65,0.3,-6.581667751171267,
158,469.0,2010-06-08,13.9,11.7,23.679,2.7426223321186884,12.8,1.0,-1.7426223321186884,
159,473.0,2010-06-09,13.8,12.0,40.648,4.734508068714211,12.9,11.8,7.06549193128579,
160,477.0,2010-06-10,12.5,10.4,65.17699999999998,6.976585437272252,11.45,0.0,-6.976585437272252,
161,481.0,2010-06-11,13.0,7.2,47.58899999999999,4.675910333159812,10.1,0.0,-4.675910333159812,
162,485.0,2010-06-12,13.2,7.7,84.96000000000004,8.541332639250395,10.45,0.0,-8.541332639250395,
163,489.0,2010-06-13,11.5,9.7,64.004,6.497022384174909,10.6,2.8,-3.6970223841749092,
164,493.0,2010-06-14,14.5,10.2,58.82500000000001,6.641161829776161,12.35,2.5,-4.141161829776161,
165,497.0,2010-06-15,14.0,6.0,89.36900000000003,8.722898230088498,10.0,0.1,-8.622898230088499,
166,501.0,2010-06-16,16.2,11.0,88.65900000000003,10.730461998958882,13.6,0.0,-10.730461998958882,
167,505.0,2010-06-17,15.4,9.7,76.32899999999998,8.71664465122332,12.55,0.0,-8.71664465122332,
168,509.0,2010-06-18,17.7,12.3,71.91800000000003,9.35944820406039,15.0,0.0,-9.35944820406039,
169,513.0,2010-06-19,15.4,5.3,91.02799999999998,9.092138209266006,10.35,0.0,-9.092138209266006,
170,517.0,2010-06-20,14.5,4.1,85.80399999999996,7.984104633003641,9.3,0.0,-7.984104633003641,
171,521.0,2010-06-21,15.2,12.0,67.56599999999997,8.177561166059343,13.6,0.0,-8.177561166059343,
172,525.0,2010-06-22,18.7,8.7,84.71899999999995,10.308727876106188,13.7,0.0,-10.308727876106188,
173,529.0,2010-06-23,16.2,13.5,43.31299999999999,5.594501887038,14.85,0.0,-5.594501887038,
174,533.0,2010-06-24,15.1,11.1,58.659,6.90869273815721,13.1,0.0,-6.90869273815721,
175,537.0,2010-06-25,18.0,10.4,57.76399999999998,7.216741280583028,14.2,1.5,-5.716741280583028,
176,541.0,2010-06-26,19.0,11.4,60.465000000000025,7.947637948984907,15.2,0.0,-7.947637948984907,
177,545.0,2010-06-27,16.7,13.2,46.065000000000005,5.97993720718376,14.95,0.0,-5.97993720718376,
178,551.0,2010-06-28,17.7,11.4,36.636999999999965,4.660680309734509,14.55,4.3,-0.3606803097345095,
179,555.0,2010-06-29,15.5,12.8,71.496,8.909086413326392,14.15,1.2,-7.709086413326392,
180,559.0,2010-06-30,19.8,10.5,49.10799999999999,6.438874284226964,15.15,0.0,-6.438874284226964,
181,563.0,2010-07-01,16.9,14.7,50.13800000000001,6.785986465382615,15.799999999999999,13.0,6.214013534617385,
182,567.0,2010-07-02,18.5,14.0,66.41700000000003,9.183766592920358,16.25,1.0,-8.183766592920358,
183,571.0,2010-07-03,16.0,11.2,64.079,7.755527069234774,13.6,0.9,-6.855527069234774,
184,575.0,2010-07-04,14.5,12.9,63.234,7.694402654867256,13.7,27.6,19.905597345132747,
185,579.0,2010-07-05,13.6,11.3,88.46500000000002,10.044991215512756,12.45,14.0,3.9550087844872444,
186,583.0,2010-07-06,14.3,11.1,31.431999999999995,3.620161374284226,12.7,1.3,-2.3201613742842255,
187,587.0,2010-07-07,15.9,12.7,53.376000000000005,6.70325871941697,14.3,6.8,0.09674128058302944,
188,591.0,2010-07-08,15.6,11.1,69.372,8.283291254554921,13.35,9.8,1.5167087454450794,
189,595.0,2010-07-09,17.1,13.4,30.046,3.9590805570015615,15.25,3.7,-0.2590805570015613,
190,599.0,2010-07-10,13.7,10.5,19.172,2.1332717334721503,12.1,2.4,0.26672826652784964,
191,603.0,2010-07-11,17.3,12.4,49.36000000000001,6.375559604372723,14.850000000000001,17.1,10.724440395627278,
192,607.0,2010-07-12,18.2,11.1,49.97499999999999,6.389958029672044,14.649999999999999,1.0,-5.389958029672044,
193,611.0,2010-07-13,17.2,11.7,60.6,7.669638209266007,14.45,0.0,-7.669638209266007,
194,615.0,2010-07-14,15.1,11.0,23.951,2.8130892113482564,13.05,8.6,5.786910788651744,
195,619.0,2010-07-15,15.8,13.5,43.33200000000002,5.540563508589279,14.65,17.0,11.45943649141072,
196,623.0,2010-07-16,14.6,11.9,44.092999999999975,5.236187207183756,13.25,9.6,4.363812792816244,
197,627.0,2010-07-17,13.4,11.1,46.44800000000001,5.213612701717857,12.25,2.0,-3.2136127017178566,
198,632.0,2010-07-18,17.0,13.2,39.15200000000002,5.120739198334204,15.1,1.6,-3.5207391983342036,
199,636.0,2010-07-19,16.9,15.0,21.633000000000003,2.949058758459137,15.95,5.6,2.650941241540863,
200,640.0,2010-07-20,17.7,13.1,32.84299999999999,4.359690265486725,15.399999999999999,7.8,3.440309734513275,
201,644.0,2010-07-21,14.8,13.4,36.742,4.566451067152525,14.100000000000001,5.5,0.9335489328474749,
202,648.0,2010-07-22,14.7,11.9,51.66100000000001,6.151719807391984,13.3,19.8,13.648280192608016,
203,652.0,2010-07-23,14.6,9.0,68.504,7.488724622592401,11.8,0.4,-7.088724622592401,
204,656.0,2010-07-24,17.3,9.8,33.441,4.036508003643936,13.55,33.4,29.36349199635606,
205,660.0,2010-07-25,15.0,13.5,17.124,2.1449570536179072,14.25,0.8,-1.3449570536179072,
206,664.0,2010-07-26,15.5,13.9,23.672000000000004,3.034476834981781,14.7,3.6,0.5655231650182193,
207,668.0,2010-07-27,15.5,13.8,48.140000000000015,6.155329255596046,14.65,2.9,-3.255329255596046,
208,672.0,2010-07-28,14.3,12.2,34.843,4.137719612181156,13.25,6.8,2.6622803878188437,
209,676.0,2010-07-29,14.8,13.2,49.33200000000002,6.099089016137431,14.0,0.2,-5.899089016137431,
210,680.0,2010-07-30,15.8,11.2,20.91,2.517146017699115,13.5,1.0,-1.517146017699115,
211,684.0,2010-07-31,14.4,12.4,30.141999999999992,3.608880791254554,13.4,2.5,-1.108880791254554,
212,688.0,2010-08-01,15.1,13.1,47.74999999999999,5.93457183758459,14.1,,,
213,692.0,2010-08-02,14.7,12.6,43.50999999999999,5.280202368558041,13.649999999999999,0.0,-5.280202368558041,
214,696.0,2010-08-03,15.2,12.3,41.75500000000001,5.094392568974494,13.75,1.4,-3.6943925689744943,
215,700.0,2010-08-04,13.8,11.7,46.51100000000002,5.3720083940655945,12.75,1.0,-4.3720083940655945,
216,704.0,2010-08-05,15.3,11.6,53.61599999999999,6.4368505986465365,13.45,1.2,-5.236850598646536,
217,708.0,2010-08-06,15.8,11.2,24.122,2.903806611140031,13.5,1.6,-1.3038066111400308,
218,712.0,2010-08-07,15.3,13.7,55.75899999999999,7.07509435190005,14.5,6.4,-0.6750943519000501,
219,716.0,2010-08-08,15.3,8.7,56.181,6.214712389380532,12.0,0.0,-6.214712389380532,
220,720.0,2010-08-09,15.3,12.1,34.164,4.15712389380531,13.7,6.8,2.6428761061946897,
221,724.0,2010-08-10,13.1,10.2,56.73900000000001,6.147217269651224,11.649999999999999,14.5,8.352782730348775,
222,728.0,2010-08-11,16.3,12.0,18.233999999999995,2.272131051535658,14.15,3.1,0.8278689484643422,
223,733.0,2010-08-12,14.7,12.7,63.372999999999976,7.711316371681413,13.7,0.5,-7.211316371681413,
224,737.0,2010-08-13,15.5,9.1,53.02499999999999,5.969107886517438,12.3,0.0,-5.969107886517438,
225,742.0,2010-08-14,16.2,7.7,46.54099999999998,5.133198529411763,11.95,0.0,-5.133198529411763,
226,746.0,2010-08-15,16.6,7.9,71.58099999999999,8.034697097865694,12.25,0.0,-8.034697097865694,
227,750.0,2010-08-16,15.6,7.6,39.177,4.231768610098907,11.6,0.0,-4.231768610098907,
228,754.0,2010-08-17,15.4,12.9,28.606000000000005,3.5645815981259767,14.15,17.3,13.735418401874025,
229,758.0,2010-08-18,13.6,10.0,32.75600000000001,3.5808224882873514,11.8,0.3,-3.2808224882873516,
230,762.0,2010-08-19,15.5,10.5,44.406,5.201119208745445,13.0,0.0,-5.201119208745445,
231,766.0,2010-08-20,18.6,13.1,28.926,3.924434539302448,15.850000000000001,4.1,0.17556546069755186,
232,770.0,2010-08-21,16.9,12.2,31.285999999999994,3.979966814159291,14.549999999999999,0.0,-3.979966814159291,
233,774.0,2010-08-22,15.6,10.2,32.53199999999998,3.7891905257678262,12.899999999999999,5.8,2.0108094742321736,
234,778.0,2010-08-23,14.3,12.4,11.393999999999998,1.3604886777719938,13.350000000000001,5.2,3.8395113222280064,
235,782.0,2010-08-24,13.5,11.1,24.49,2.756877928162416,12.3,10.7,7.943122071837584,
236,786.0,2010-08-25,14.0,10.7,36.86599999999999,4.162058172826653,12.35,0.7,-3.4620581728266524,
237,790.0,2010-08-26,13.9,5.2,38.96999999999999,3.6895724882873497,9.55,0.0,-3.6895724882873497,
238,794.0,2010-08-27,13.5,5.9,40.306,3.8554021343050495,9.7,0.0,-3.8554021343050495,
239,798.0,2010-08-28,15.4,11.9,20.998,2.548234643414888,13.65,2.5,-0.04823464341488792,
240,802.0,2010-08-29,13.3,10.6,37.82599999999999,4.171985294117645,11.95,6.6,2.4280147058823545,
241,806.0,2010-08-30,12.4,2.1,41.74400000000001,3.327459656428944,7.25,0.0,-3.327459656428944,
242,810.0,2010-08-31,14.0,4.0,55.161,5.025078084331077,9.0,0.0,-5.025078084331077,
243,814.0,2010-09-01,12.4,5.7,40.10399999999999,3.6664575741801135,9.05,0.0,-3.6664575741801135,
244,816.0,2010-09-02,17.7,9.8,46.011,5.613653370640293,13.75,1.7,-3.9136533706402927,
245,818.0,2010-09-03,17.2,9.7,31.448,3.775478917230609,13.45,0.0,-3.775478917230609,
246,820.0,2010-09-04,17.0,10.9,26.96800000000001,3.325374804789174,13.95,0.0,-3.325374804789174,
247,822.0,2010-09-05,15.9,13.5,19.324,2.4771134825611654,14.7,0.5,-1.9771134825611654,
248,824.0,2010-09-06,16.6,14.0,7.8459999999999965,1.036399010931806,15.3,0.1,-0.936399010931806,
249,826.0,2010-09-07,15.0,12.1,23.882000000000005,2.8826854502863104,13.55,23.5,20.61731454971369,
250,828.0,2010-09-08,16.6,8.4,30.548,3.478591879229568,12.5,2.2,-1.2785918792295679,
251,830.0,2010-09-09,15.2,12.0,25.340000000000003,3.066918271733473,13.6,3.5,0.43308172826652713,
252,832.0,2010-09-10,17.4,13.2,21.777999999999995,2.876713951067152,15.299999999999999,6.4,3.523286048932848,
253,834.0,2010-09-11,15.4,11.5,29.242,3.510638339406559,13.45,1.2,-2.310638339406559,
254,836.0,2010-09-12,14.6,11.9,23.62,2.804951847995836,13.25,2.4,-0.4049518479958363,
255,838.0,2010-09-13,14.8,12.7,3.018,0.3682164237376366,13.75,6.0,5.631783576262364,
256,840.0,2010-09-14,14.8,12.2,30.29800000000001,3.647273555439876,13.5,17.6,13.952726444560126,
