id, id_type, ob_date, version_num, met_domain_name, ob_end_ctime, ob_day_cnt, src_id, rec_st_ind, prcp_amt, ob_day_cnt_q, prcp_amt_q, meto_stmp_time, midas_stmp_etime, prcp_amt_j
672904, RAIN, 2010-01-02 00:00,0, WADRAIN,900,1,13850,1012,0,0,1, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-02 00:00,1, WADRAIN,900,1,13850,1011,0,0,1, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-02 00:00,1, WADRAIN,900,1,13850,1022,2.9,0,2576, 2010-04-22 20:00,0,
672904, RAIN, 2010-01-03 00:00,0, WADRAIN,900,1,13850,1012,2.9,0,1, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-03 00:00,1, WADRAIN,900,1,13850,1011,2.9,0,1, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-03 00:00,1, WADRAIN,900,1,13850,1022,0,0,2576, 2010-04-22 20:00,0,
672904, RAIN, 2010-01-04 00:00,1, WADRAIN,900,1,13850,1011,0.5,0,1, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-04 00:00,1, WADRAIN,900,1,13850,1011,0.5,0,6, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-05 00:00,1, WADRAIN,900,1,13850,1014,1.6, ,1306, 2010-04-22 20:00,0,
672904, RAIN, 2010-01-06 00:00,1, WADRAIN,900,1,13850,1014,0.1, ,1306, 2010-04-22 20:00,0,
672904, RAIN, 2010-01-07 00:00,0, WADRAIN,900,3,13850,1012,1.7,0,20001, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-07 00:00,1, WADRAIN,900,1,13850,1022,0,0,1306, 2010-04-22 20:00,0,
672904, RAIN, 2010-01-07 00:00,1, WADRAIN,900,3,13850,1011,1.7,0,20001, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-08 00:00,1, WADRAIN,900,1,13850,1011,0,0,1, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-08 00:00,1, WADRAIN,900,1,13850,1011,0,0,6, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-09 00:00,1, WADRAIN,900,1,13850,1011,0,0,1, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-09 00:00,1, WADRAIN,900,1,13850,1011,0,0,6, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-10 00:00,1, WADRAIN,900,1,13850,1011,0,0,1, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-10 00:00,1, WADRAIN,900,1,13850,1011,0,0,6, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-11 00:00,1, WADRAIN,900,1,13850,1011,0,0,1, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-11 00:00,1, WADRAIN,900,1,13850,1011,0,0,6, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-12 00:00,1, WADRAIN,900,1,13850,1011,5.3,0,1, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-12 00:00,1, WADRAIN,900,1,13850,1011,5.3,0,6, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-13 00:00,1, WADRAIN,900,1,13850,1014,0.1, ,1306, 2010-04-22 20:00,0,
672904, RAIN, 2010-01-14 00:00,0, WADRAIN,900,2,13850,1012,0.5,0,20001, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-14 00:00,1, WADRAIN,900,1,13850,1022,0.4,0,1306, 2010-04-22 20:00,0,
672904, RAIN, 2010-01-14 00:00,1, WADRAIN,900,2,13850,1011,0.5,0,20001, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-15 00:00,1, WADRAIN,900,1,13850,1011,4.5,0,1, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-15 00:00,1, WADRAIN,900,1,13850,1011,4.5,0,6, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-16 00:00,1, WADRAIN,900,1,13850,1014,12, ,1306, 2010-04-22 20:00,0,
672904, RAIN, 2010-01-17 00:00,0, WADRAIN,900,2,13850,1012,13.3,0,20001, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-17 00:00,1, WADRAIN,900,1,13850,1022,1.3,0,1306, 2010-04-22 20:00,0,
672904, RAIN, 2010-01-17 00:00,1, WADRAIN,900,2,13850,1011,13.3,0,20001, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-18 00:00,1, WADRAIN,900,1,13850,1011,6.5,0,1, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-18 00:00,1, WADRAIN,900,1,13850,1011,6.5,0,6, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-19 00:00,1, WADRAIN,900,1,13850,1014,0.2, ,1306, 2010-04-22 20:00,0,
672904, RAIN, 2010-01-20 00:00,1, WADRAIN,900,1,13850,1014,1.7, ,1306, 2010-04-22 20:00,0,
672904, RAIN, 2010-01-21 00:00,0, WADRAIN,900,3,13850,1012,5.6,0,20001, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-21 00:00,1, WADRAIN,900,1,13850,1022,3.7,0,1306, 2010-04-22 20:00,0,
672904, RAIN, 2010-01-21 00:00,1, WADRAIN,900,3,13850,1011,5.6,0,20001, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-22 00:00,1, WADRAIN,900,1,13850,1011,27.3,0,1, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-22 00:00,1, WADRAIN,900,1,13850,1011,27.3,0,6, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-23 00:00,1, WADRAIN,900,1,13850,1011,0,0,1, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-23 00:00,1, WADRAIN,900,1,13850,1011,0,0,6, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-24 00:00,1, WADRAIN,900,1,13850,1011,1.4,0,1, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-24 00:00,1, WADRAIN,900,1,13850,1011,1.4,0,6, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-25 00:00,1, WADRAIN,900,1,13850,1011,0.1,0,1, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-25 00:00,1, WADRAIN,900,1,13850,1011,0.1,0,6, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-26 00:00,0, WADRAIN,900,1,13850,1012,2.2,0,1, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-26 00:00,1, WADRAIN,900,1,13850,1011,2.2,0,1, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-26 00:00,1, WADRAIN,900,1,13850,1022,0,0,2576, 2010-04-22 20:00,0,
672904, RAIN, 2010-01-27 00:00,1, WADRAIN,900,1,13850,1014,2.9, ,1306, 2010-04-22 20:00,0,
672904, RAIN, 2010-01-28 00:00,0, WADRAIN,900,2,13850,1012,3.2,0,20001, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-28 00:00,1, WADRAIN,900,1,13850,1022,2.5,0,1306, 2010-04-22 20:00,0,
672904, RAIN, 2010-01-28 00:00,1, WADRAIN,900,2,13850,1011,3.2,0,20001, 2010-02-16 13:29,0,
672904, RAIN, 2010-01-29 00:00,1, WADRAIN,900,1,13850,1014,0.3, ,1306, 2010-04-22 20:00,0,
672904, RAIN, 2010-01-30 00:00,1, WADRAIN,900,1,13850,1014,0, ,1306, 2010-04-22 20:00,0,
672904, RAIN, 2010-01-31 00:00,1, WADRAIN,900,1,13850,1014,0, ,1306, 2010-04-22 20:00,0,
672904, RAIN, 2010-02-01 00:00,0, WADRAIN,900,4,13850,1012,0.3,0,20001, 2010-02-16 13:29,0,
672904, RAIN, 2010-02-01 00:00,1, WADRAIN,900,1,13850,1022,0,0,1306, 2010-04-22 20:00,0,
672904, RAIN, 2010-02-01 00:00,1, WADRAIN,900,4,13850,1011,0.3,0,20001, 2010-02-16 13:29,0,
672904, RAIN, 2010-02-02 00:00,1, WADRAIN,900,1,13850,1011,22.3,0,6, 2010-04-20 13:37,0,
672904, RAIN, 2010-02-03 00:00,1, WADRAIN,900,1,13850,1011,0.3,0,6, 2010-04-20 13:37,0,
672904, RAIN, 2010-02-04 00:00,1, WADRAIN,900,1,13850,1014,4.9, ,1306, 2010-05-14 13:04,0,
672904, RAIN, 2010-02-05 00:00,1, WADRAIN,900,1,13850,1014,2.6, ,1306, 2010-05-14 13:04,0,
672904, RAIN, 2010-02-06 00:00,1, WADRAIN,900,1,13850,1014,4.4, ,1306, 2010-05-14 13:04,0,
672904, RAIN, 2010-02-07 00:00,0, WADRAIN,900,4,13850,1012,11.9,0,20001, 2010-04-20 13:37,0,
672904, RAIN, 2010-02-07 00:00,1, WADRAIN,900,1,13850,1022,0,0,1306, 2010-05-14 13:04,0,
672904, RAIN, 2010-02-08 00:00,1, WADRAIN,900,1,13850,1014,0, ,1306, 2010-05-14 13:04,0,
672904, RAIN, 2010-02-09 00:00,1, WADRAIN,900,1,13850,1014,0, ,1306, 2010-05-14 13:04,0,
672904, RAIN, 2010-02-10 00:00,0, WADRAIN,900,3,13850,1012,0.2,0,20001, 2010-04-20 13:37,0,
672904, RAIN, 2010-02-10 00:00,1, WADRAIN,900,1,13850,1022,0.2,0,1306, 2010-05-14 13:04,0,
672904, RAIN, 2010-02-11 00:00,1, WADRAIN,900,1,13850,1014,0, ,1306, 2010-05-14 13:04,0,
672904, RAIN, 2010-02-12 00:00,1, WADRAIN,900,1,13850,1014,0, ,1306, 2010-05-14 13:04,0,
672904, RAIN, 2010-02-13 00:00,0, WADRAIN,900,3,13850,1012,0,0,20001, 2010-04-20 13:37,0,
672904, RAIN, 2010-02-13 00:00,1, WADRAIN,900,1,13850,1022,0,0,1306, 2010-05-14 13:04,0,
672904, RAIN, 2010-02-14 00:00,1, WADRAIN,900,1,13850,1014,1.5, ,1306, 2010-05-14 13:04,0,
672904, RAIN, 2010-02-15 00:00,0, WADRAIN,900,2,13850,1012,5.4,0,20001, 2010-04-20 13:37,0,
672904, RAIN, 2010-02-15 00:00,1, WADRAIN,900,1,13850,1022,3.9,0,1306, 2010-05-14 13:04,0,
672904, RAIN, 2010-02-16 00:00,1, WADRAIN,900,1,13850,1011,1.2,0,6, 2010-04-20 13:37,0,
672904, RAIN, 2010-02-17 00:00,1, WADRAIN,900,1,13850,1011,13,0,6, 2010-04-20 13:37,0,
672904, RAIN, 2010-02-18 00:00,1, WADRAIN,900,1,13850,1011,0,0,6, 2010-04-20 13:37,0,
672904, RAIN, 2010-02-19 00:00,1, WADRAIN,900,1,13850,1011,0,0,10006, 2010-04-20 13:37,0,
672904, RAIN, 2010-02-20 00:00,1, WADRAIN,900,1,13850,1011,0,0,10006, 2010-04-20 13:37,0,
672904, RAIN, 2010-02-21 00:00,1, WADRAIN,900,1,13850,1011,0.5,0,6, 2010-04-20 13:37,0,
672904, RAIN, 2010-02-22 00:00,1, WADRAIN,900,1,13850,1011,0,0,6, 2010-04-20 13:37,0,
672904, RAIN, 2010-02-23 00:00,1, WADRAIN,900,1,13850,1011,0,0,6, 2010-04-20 13:37,0,
672904, RAIN, 2010-02-24 00:00,1, WADRAIN,900,1,13850,1014,1.6, ,1306, 2010-05-14 13:04,0,
672904, RAIN, 2010-02-25 00:00,0, WADRAIN,900,2,13850,1012,17.6,0,20001, 2010-04-20 13:37,0,
672904, RAIN, 2010-02-25 00:00,1, WADRAIN,900,1,13850,1022,16,0,1306, 2010-05-14 13:04,0,
672904, RAIN, 2010-02-26 00:00,1, WADRAIN,900,1,13850,1011,18.5,0,6, 2010-04-20 13:37,0,
672904, RAIN, 2010-02-27 00:00,1, WADRAIN,900,1,13850,1011,6.7,0,6, 2010-04-20 13:37,0,
672904, RAIN, 2010-02-28 00:00,1, WADRAIN,900,1,13850,1014,0, ,1306, 2010-05-14 13:04,0,
672904, RAIN, 2010-03-01 00:00,0, WADRAIN,900,2,13850,1012,0.1,0,20001, 2010-04-20 13:37,0,
672904, RAIN, 2010-03-01 00:00,1, WADRAIN,900,1,13850,1022,0.1,0,1306, 2010-05-14 13:04,0,
672904, RAIN, 2010-03-02 00:00,0, WADRAIN,900,1,13850,1012,0,0,1, 2010-04-28 07:04,0,
672904, RAIN, 2010-03-02 00:00,1, WADRAIN,900,1,13850,1011,0,0,1, 2010-04-28 07:04,0,
672904, RAIN, 2010-03-02 00:00,1, WADRAIN,900,1,13850,1022,6.2,0,2576, 2010-07-01 10:22,0,
672904, RAIN, 2010-03-03 00:00,0, WADRAIN,900,1,13850,1012,6.2,0,1, 2010-04-28 07:04,0,
672904, RAIN, 2010-03-03 00:00,1, WADRAIN,900,1,13850,1011,6.2,0,1, 2010-04-28 07:04,0,
672904, RAIN, 2010-03-03 00:00,1, WADRAIN,900,1,13850,1022,0,0,2576, 2010-07-01 10:22,0,
672904, RAIN, 2010-03-04 00:00,1, WADRAIN,900,1,13850,1014,0, ,1306, 2010-07-01 10:22,0,
672904, RAIN, 2010-03-05 00:00,1, WADRAIN,900,1,13850,1014,0, ,1306, 2010-07-01 10:22,0,
672904, RAIN, 2010-03-06 00:00,1, WADRAIN,900,1,13850,1014,0.1, ,1306, 2010-07-01 10:22,0,
672904, RAIN, 2010-03-07 00:00,1, WADRAIN,900,1,13850,1014,0, ,1306, 2010-07-01 10:22,0,
672904, RAIN, 2010-03-08 00:00,1, WADRAIN,900,1,13850,1014,0, ,1306, 2010-07-01 10:22,0,
672904, RAIN, 2010-03-09 00:00,0, WADRAIN,900,6,13850,1012,0.1,0,20001, 2010-04-28 07:04,0,
672904, RAIN, 2010-03-09 00:00,1, WADRAIN,900,1,13850,1022,0,0,1306, 2010-07-01 10:22,0,
672904, RAIN, 2010-03-09 00:00,1, WADRAIN,900,6,13850,1011,0.1,0,20001, 2010-04-28 07:04,0,
672904, RAIN, 2010-03-10 00:00,1, WADRAIN,900,1,13850,1014,0, ,1306, 2010-07-01 10:22,0,
672904, RAIN, 2010-03-11 00:00,1, WADRAIN,900,1,13850,1014,0, ,1306, 2010-07-01 10:22,0,
672904, RAIN, 2010-03-12 00:00,1, WADRAIN,900,1,13850,1014,1.1, ,1306, 2010-07-01 10:22,0,
672904, RAIN, 2010-03-13 00:00,0, WADRAIN,900,4,13850,1012,1.1,0,20001, 2010-04-28 07:04,0,
672904, RAIN, 2010-03-13 00:00,1, WADRAIN,900,1,13850,1022,0,0,1306, 2010-07-01 10:22,0,
672904, RAIN, 2010-03-13 00:00,1, WADRAIN,900,4,13850,1011,1.1,0,20001, 2010-04-28 07:04,0,
672904, RAIN, 2010-03-14 00:00,1, WADRAIN,900,1,13850,1014,0.1, ,1306, 2010-07-01 10:22,0,
672904, RAIN, 2010-03-15 00:00,1, WADRAIN,900,1,13850,1014,0.2, ,1306, 2010-07-01 10:22,0,
672904, RAIN, 2010-03-16 00:00,0, WADRAIN,900,3,13850,1012,0.9,0,20001, 2010-04-28 07:04,0,
672904, RAIN, 2010-03-16 00:00,1, WADRAIN,900,1,13850,1022,0.6,0,1306, 2010-07-01 10:22,0,
672904, RAIN, 2010-03-16 00:00,1, WADRAIN,900,3,13850,1011,0.9,0,20001, 2010-04-28 07:04,0,
672904, RAIN, 2010-03-17 00:00,1, WADRAIN,900,1,13850,1011,4.2,0,1, 2010-04-28 07:04,0,
672904, RAIN, 2010-03-17 00:00,1, WADRAIN,900,1,13850,1011,4.2,0,6, 2010-04-28 07:04,0,
672904, RAIN, 2010-03-18 00:00,1, WADRAIN,900,1,13850,1014,0.2, ,1306, 2010-07-01 10:22,0,
672904, RAIN, 2010-03-19 00:00,1, WADRAIN,900,1,13850,1014,3.3, ,1306, 2010-07-01 10:22,0,
672904, RAIN, 2010-03-20 00:00,0, WADRAIN,900,3,13850,1012,3.5,0,20001, 2010-04-28 07:04,0,
672904, RAIN, 2010-03-20 00:00,1, WADRAIN,900,1,13850,1022,0,0,1306, 2010-07-01 10:22,0,
672904, RAIN, 2010-03-20 00:00,1, WADRAIN,900,3,13850,1011,3.5,0,20001, 2010-04-28 07:04,0,
672904, RAIN, 2010-03-21 00:00,1, WADRAIN,900,1,13850,1014,0.1, ,1306, 2010-07-01 10:22,0,
672904, RAIN, 2010-03-22 00:00,0, WADRAIN,900,2,13850,1012,1.3,0,20001, 2010-04-28 07:04,0,
672904, RAIN, 2010-03-22 00:00,1, WADRAIN,900,1,13850,1022,1.2,0,1306, 2010-07-01 10:22,0,
672904, RAIN, 2010-03-22 00:00,1, WADRAIN,900,2,13850,1011,1.3,0,20001, 2010-04-28 07:04,0,
672904, RAIN, 2010-03-23 00:00,1, WADRAIN,900,1,13850,1011,5.2,0,1, 2010-04-28 07:04,0,
672904, RAIN, 2010-03-23 00:00,1, WADRAIN,900,1,13850,1011,5.2,0,6, 2010-04-28 07:04,0,
672904, RAIN, 2010-03-24 00:00,1, WADRAIN,900,1,13850,1011,4.8,0,1, 2010-04-28 07:04,0,
672904, RAIN, 2010-03-24 00:00,1, WADRAIN,900,1,13850,1011,4.8,0,6, 2010-04-28 07:04,0,
672904, RAIN, 2010-03-25 00:00,1, WADRAIN,900,1,13850,1011,8.6,0,1, 2010-04-28 07:04,0,
672904, RAIN, 2010-03-25 00:00,1, WADRAIN,900,1,13850,1011,8.6,0,6, 2010-04-28 07:04,0,
672904, RAIN, 2010-03-26 00:00,1, WADRAIN,900,1,13850,1014,18.4, ,1306, 2010-07-01 10:22,0,
672904, RAIN, 2010-03-27 00:00,0, WADRAIN,900,2,13850,1012,28.8,0,20001, 2010-04-28 07:04,0,
672904, RAIN, 2010-03-27 00:00,1, WADRAIN,900,1,13850,1022,10.4,0,1306, 2010-07-01 10:22,0,
672904, RAIN, 2010-03-27 00:00,1, WADRAIN,900,2,13850,1011,28.8,0,20001, 2010-04-28 07:04,0,
672904, RAIN, 2010-03-28 00:00,1, WADRAIN,900,1,13850,1011,0.8,0,1, 2010-04-28 07:04,0,
672904, RAIN, 2010-03-28 00:00,1, WADRAIN,900,1,13850,1011,0.8,0,6, 2010-04-28 07:04,0,
672904, RAIN, 2010-03-29 00:00,1, WADRAIN,900,1,13850,1011,0.5,0,1, 2010-04-28 07:04,0,
672904, RAIN, 2010-03-29 00:00,1, WADRAIN,900,1,13850,1011,0.5,0,6, 2010-04-28 07:04,0,
672904, RAIN, 2010-03-30 00:00,1, WADRAIN,900,1,13850,1011,22.1,0,1, 2010-04-28 07:04,0,
672904, RAIN, 2010-03-30 00:00,1, WADRAIN,900,1,13850,1011,22.1,0,6, 2010-04-28 07:04,0,
672904, RAIN, 2010-03-31 00:00,1, WADRAIN,900,1,13850,1011,29,0,1, 2010-04-28 07:04,0,
672904, RAIN, 2010-03-31 00:00,1, WADRAIN,900,1,13850,1011,29,0,6, 2010-04-28 07:04,0,
672904, RAIN, 2010-04-01 00:00,1, WADRAIN,900,1,13850,1011,0.8,0,1, 2010-04-28 07:04,0,
672904, RAIN, 2010-04-01 00:00,1, WADRAIN,900,1,13850,1011,0.8,0,6, 2010-04-28 07:04,0,
672904, RAIN, 2010-05-02 00:00,1, WADRAIN,900,1,13850,1011,0.2,0,1, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-02 00:00,1, WADRAIN,900,1,13850,1011,0.2,0,6, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-03 00:00,1, WADRAIN,900,1,13850,1014,1.7, ,1306, 2010-08-18 10:14,0,
672904, RAIN, 2010-05-04 00:00,0, WADRAIN,900,2,13850,1012,1.7,0,20001, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-04 00:00,1, WADRAIN,900,1,13850,1022,0,0,1306, 2010-08-18 10:14,0,
672904, RAIN, 2010-05-04 00:00,1, WADRAIN,900,2,13850,1011,1.7,0,20001, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-05 00:00,1, WADRAIN,900,1,13850,1011,0.1,0,1, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-05 00:00,1, WADRAIN,900,1,13850,1011,0.1,0,6, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-06 00:00,1, WADRAIN,900,1,13850,1011,1,0,1, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-06 00:00,1, WADRAIN,900,1,13850,1011,1,0,6, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-07 00:00,1, WADRAIN,900,1,13850,1014,0.4, ,1306, 2010-08-18 10:14,0,
672904, RAIN, 2010-05-08 00:00,0, WADRAIN,900,2,13850,1012,0.4,0,20001, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-08 00:00,1, WADRAIN,900,1,13850,1022,0,0,1306, 2010-08-18 10:14,0,
672904, RAIN, 2010-05-08 00:00,1, WADRAIN,900,2,13850,1011,0.4,0,20001, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-09 00:00,1, WADRAIN,900,1,13850,1011,0,0,1, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-09 00:00,1, WADRAIN,900,1,13850,1011,0,0,6, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-10 00:00,1, WADRAIN,900,1,13850,1011,0,0,1, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-10 00:00,1, WADRAIN,900,1,13850,1011,0,0,6, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-11 00:00,1, WADRAIN,900,1,13850,1011,0,0,1, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-11 00:00,1, WADRAIN,900,1,13850,1011,0,0,6, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-12 00:00,1, WADRAIN,900,1,13850,1011,0,0,1, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-12 00:00,1, WADRAIN,900,1,13850,1011,0,0,6, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-13 00:00,1, WADRAIN,900,1,13850,1011,0,0,1, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-13 00:00,1, WADRAIN,900,1,13850,1011,0,0,6, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-14 00:00,1, WADRAIN,900,1,13850,1011,3.9,0,1, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-14 00:00,1, WADRAIN,900,1,13850,1011,3.9,0,6, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-15 00:00,1, WADRAIN,900,1,13850,1011,1.2,0,1, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-15 00:00,1, WADRAIN,900,1,13850,1011,1.2,0,6, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-16 00:00,1, WADRAIN,900,1,13850,1011,3.1,0,1, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-16 00:00,1, WADRAIN,900,1,13850,1011,3.1,0,6, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-17 00:00,1, WADRAIN,900,1,13850,1011,1,0,1, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-17 00:00,1, WADRAIN,900,1,13850,1011,1,0,6, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-18 00:00,1, WADRAIN,900,1,13850,1014,0, ,1306, 2010-08-18 10:14,0,
672904, RAIN, 2010-05-19 00:00,1, WADRAIN,900,1,13850,1014,7.8, ,1306, 2010-08-18 10:14,0,
672904, RAIN, 2010-05-20 00:00,1, WADRAIN,900,1,13850,1014,2, ,1306, 2010-08-18 10:14,0,
672904, RAIN, 2010-05-21 00:00,0, WADRAIN,900,4,13850,1012,9.8,0,20001, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-21 00:00,1, WADRAIN,900,1,13850,1022,0,0,1306, 2010-08-18 10:14,0,
672904, RAIN, 2010-05-21 00:00,1, WADRAIN,900,4,13850,1011,9.8,0,20001, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-22 00:00,1, WADRAIN,900,1,13850,1011,0,0,1, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-22 00:00,1, WADRAIN,900,1,13850,1011,0,0,6, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-23 00:00,1, WADRAIN,900,1,13850,1011,1.1,0,1, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-23 00:00,1, WADRAIN,900,1,13850,1011,1.1,0,6, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-24 00:00,1, WADRAIN,900,1,13850,1011,0,0,1, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-24 00:00,1, WADRAIN,900,1,13850,1011,0,0,6, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-25 00:00,1, WADRAIN,900,1,13850,1011,0,0,1, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-25 00:00,1, WADRAIN,900,1,13850,1011,0,0,6, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-26 00:00,1, WADRAIN,900,1,13850,1011,0.5,0,1, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-26 00:00,1, WADRAIN,900,1,13850,1011,0.5,0,6, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-27 00:00,1, WADRAIN,900,1,13850,1014,0.1, ,1306, 2010-08-18 10:14,0,
672904, RAIN, 2010-05-28 00:00,0, WADRAIN,900,2,13850,1012,2.7,0,20001, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-28 00:00,1, WADRAIN,900,1,13850,1022,2.6,0,1306, 2010-08-18 10:14,0,
672904, RAIN, 2010-05-28 00:00,1, WADRAIN,900,2,13850,1011,2.7,0,20001, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-29 00:00,1, WADRAIN,900,1,13850,1011,0.5,0,1, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-29 00:00,1, WADRAIN,900,1,13850,1011,0.5,0,6, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-30 00:00,1, WADRAIN,900,1,13850,1011,2.2,0,1, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-30 00:00,1, WADRAIN,900,1,13850,1011,2.2,0,6, 2010-07-01 09:44,0,
672904, RAIN, 2010-05-31 00:00,1, WADRAIN,900,1,13850,1014,0, ,1306, 2010-08-18 10:14,0,
672904, RAIN, 2010-06-01 00:00,0, WADRAIN,900,2,13850,1012,8.1,0,20001, 2010-07-01 09:44,0,
672904, RAIN, 2010-06-01 00:00,1, WADRAIN,900,1,13850,1022,8.1,0,1306, 2010-08-18 10:14,0,
672904, RAIN, 2010-06-01 00:00,1, WADRAIN,900,2,13850,1011,8.1,0,20001, 2010-07-01 09:44,0,
672904, RAIN, 2010-06-02 00:00,1, WADRAIN,900,1,13850,1014,0.3, ,1306, 2010-09-24 09:07,0,
672904, RAIN, 2010-06-03 00:00,1, WADRAIN,900,1,13850,1014,0, ,1306, 2010-09-24 09:07,0,
672904, RAIN, 2010-06-04 00:00,0, WADRAIN,900,3,13850,1012,0.3,0,20001, 2010-07-20 13:58,0,
672904, RAIN, 2010-06-04 00:00,1, WADRAIN,900,1,13850,1022,0,0,1306, 2010-09-24 09:07,0,
672904, RAIN, 2010-06-04 00:00,1, WADRAIN,900,3,13850,1011,0.3,0,20001, 2010-07-20 13:58,0,
672904, RAIN, 2010-06-05 00:00,1, WADRAIN,900,1,13850,1014,0, ,1306, 2010-09-24 09:07,0,
672904, RAIN, 2010-06-06 00:00,1, WADRAIN,900,1,13850,1014,0.3, ,1306, 2010-09-24 09:07,0,
672904, RAIN, 2010-06-07 00:00,0, WADRAIN,900,3,13850,1012,0.3,0,20001, 2010-07-20 13:58,0,
672904, RAIN, 2010-06-07 00:00,1, WADRAIN,900,1,13850,1022,0,0,1306, 2010-09-24 09:07,0,
672904, RAIN, 2010-06-07 00:00,1, WADRAIN,900,3,13850,1011,0.3,0,20001, 2010-07-20 13:58,0,
672904, RAIN, 2010-06-08 00:00,0, WADRAIN,900,1,13850,1012,12.8,0,1, 2010-07-20 13:58,0,
672904, RAIN, 2010-06-08 00:00,1, WADRAIN,900,1,13850,1011,12.8,0,1, 2010-07-20 13:58,0,
672904, RAIN, 2010-06-08 00:00,1, WADRAIN,900,1,13850,1022,1,0,2576, 2010-09-24 09:07,0,
